DATE,TIME,SPO2,PULSE
2014-06-30, 00:08:44, 95, 68
2014-06-30, 00:08:45, 95, 68
2014-06-30, 00:08:46, 95, 68
2014-06-30, 00:08:47, 95, 68
2014-06-30, 00:08:48, 95, 68
2014-06-30, 00:08:49, 95, 67
2014-06-30, 00:08:50, 95, 67
2014-06-30, 00:08:51, 95, 67
2014-06-30, 00:08:52, 95, 67
2014-06-30, 00:08:53, 95, 67
2014-06-30, 00:08:54, 95, 67
2014-06-30, 00:08:55, 95, 67
2014-06-30, 00:08:56, 95, 67
2014-06-30, 00:08:57, 95, 68
2014-06-30, 00:08:58, 95, 68
2014-06-30, 00:08:59, 95, 68
2014-06-30, 00:09:00, 95, 68
2014-06-30, 00:09:01, 95, 68
2014-06-30, 00:09:02, 95, 68
2014-06-30, 00:09:03, 95, 68
2014-06-30, 00:09:04, 95, 68
2014-06-30, 00:09:05, 95, 68
2014-06-30, 00:09:06, 95, 68
2014-06-30, 00:09:07, 95, 68
2014-06-30, 00:09:08, 95, 68
2014-06-30, 00:09:09, 95, 68
2014-06-30, 00:09:10, 95, 67
2014-06-30, 00:09:11, 95, 67
2014-06-30, 00:09:12, 95, 67
2014-06-30, 00:09:13, 95, 67
2014-06-30, 00:09:14, 95, 67
2014-06-30, 00:09:15, 95, 67
2014-06-30, 00:09:16, 95, 67
2014-06-30, 00:09:17, 96, 67
2014-06-30, 00:09:18, 96, 67
2014-06-30, 00:09:19, 96, 67
2014-06-30, 00:09:20, 96, 67
2014-06-30, 00:09:21, 95, 67
2014-06-30, 00:09:22, 95, 66
2014-06-30, 00:09:23, 95, 66
2014-06-30, 00:09:24, 95, 66
2014-06-30, 00:09:25, 95, 66
2014-06-30, 00:09:26, 95, 66
2014-06-30, 00:09:27, 95, 66
2014-06-30, 00:09:28, 95, 65
2014-06-30, 00:09:29, 95, 66
2014-06-30, 00:09:30, 95, 66
2014-06-30, 00:09:31, 95, 66
2014-06-30, 00:09:32, 95, 66
2014-06-30, 00:09:33, 95, 66
2014-06-30, 00:09:34, 95, 66
2014-06-30, 00:09:35, 95, 66
2014-06-30, 00:09:36, 95, 66
2014-06-30, 00:09:37, 95, 66
2014-06-30, 00:09:38, 95, 66
2014-06-30, 00:09:39, 95, 66
2014-06-30, 00:09:40, 95, 66
2014-06-30, 00:09:41, 95, 66
2014-06-30, 00:09:42, 95, 66
2014-06-30, 00:09:43, 95, 66
2014-06-30, 00:09:44, 95, 66
2014-06-30, 00:09:45, 95, 67
2014-06-30, 00:09:46, 95, 67
2014-06-30, 00:09:47, 95, 67
2014-06-30, 00:09:48, 95, 68
2014-06-30, 00:09:49, 95, 68
2014-06-30, 00:09:50, 95, 68
2014-06-30, 00:09:51, 95, 68
2014-06-30, 00:09:52, 95, 68
2014-06-30, 00:09:53, 95, 68
2014-06-30, 00:09:54, 95, 68
2014-06-30, 00:09:55, 95, 68
2014-06-30, 00:09:56, 95, 68
2014-06-30, 00:09:57, 95, 68
2014-06-30, 00:09:58, 95, 67
2014-06-30, 00:09:59, 95, 67
2014-06-30, 00:10:00, 95, 68
2014-06-30, 00:10:01, 95, 68
2014-06-30, 00:10:02, 95, 68
2014-06-30, 00:10:03, 95, 67
2014-06-30, 00:10:04, 95, 67
2014-06-30, 00:10:05, 95, 67
2014-06-30, 00:10:06, 95, 67
2014-06-30, 00:10:07, 95, 68
2014-06-30, 00:10:08, 95, 67
2014-06-30, 00:10:09, 95, 67
2014-06-30, 00:10:10, 95, 67
2014-06-30, 00:10:11, 95, 67
2014-06-30, 00:10:12, 95, 66
2014-06-30, 00:10:13, 95, 66
2014-06-30, 00:10:14, 95, 66
2014-06-30, 00:10:15, 95, 66
2014-06-30, 00:10:16, 95, 66
2014-06-30, 00:10:17, 95, 66
2014-06-30, 00:10:18, 95, 66
2014-06-30, 00:10:19, 95, 66
2014-06-30, 00:10:20, 95, 67
2014-06-30, 00:10:21, 95, 67
2014-06-30, 00:10:22, 95, 67
2014-06-30, 00:10:23, 95, 67
2014-06-30, 00:10:24, 95, 68
2014-06-30, 00:10:25, 95, 68
2014-06-30, 00:10:26, 95, 68
2014-06-30, 00:10:27, 95, 67
2014-06-30, 00:10:28, 95, 67
2014-06-30, 00:10:29, 95, 67
2014-06-30, 00:10:30, 95, 67
2014-06-30, 00:10:31, 95, 67
2014-06-30, 00:10:32, 95, 68
2014-06-30, 00:10:33, 95, 68
2014-06-30, 00:10:34, 95, 68
2014-06-30, 00:10:35, 95, 68
2014-06-30, 00:10:36, 95, 68
2014-06-30, 00:10:37, 95, 68
2014-06-30, 00:10:38, 95, 68
2014-06-30, 00:10:39, 95, 68
2014-06-30, 00:10:40, 95, 68
2014-06-30, 00:10:41, 95, 68
2014-06-30, 00:10:42, 95, 68
2014-06-30, 00:10:43, 95, 68
2014-06-30, 00:10:44, 95, 68
2014-06-30, 00:10:45, 95, 68
2014-06-30, 00:10:46, 95, 68
2014-06-30, 00:10:47, 95, 68
2014-06-30, 00:10:48, 95, 67
2014-06-30, 00:10:49, 95, 67
2014-06-30, 00:10:50, 95, 67
2014-06-30, 00:10:51, 95, 67
2014-06-30, 00:10:52, 95, 67
2014-06-30, 00:10:53, 95, 67
2014-06-30, 00:10:54, 95, 67
2014-06-30, 00:10:55, 95, 67
2014-06-30, 00:10:56, 95, 68
2014-06-30, 00:10:57, 95, 68
2014-06-30, 00:10:58, 95, 68
2014-06-30, 00:10:59, 95, 68
2014-06-30, 00:11:00, 95, 69
2014-06-30, 00:11:01, 95, 69
2014-06-30, 00:11:02, 95, 69
2014-06-30, 00:11:03, 95, 69
2014-06-30, 00:11:04, 95, 69
2014-06-30, 00:11:05, 95, 68
2014-06-30, 00:11:06, 95, 68
2014-06-30, 00:11:07, 95, 68
2014-06-30, 00:11:08, 95, 67
2014-06-30, 00:11:09, 95, 67
2014-06-30, 00:11:10, 95, 67
2014-06-30, 00:11:11, 95, 67
2014-06-30, 00:11:12, 95, 67
2014-06-30, 00:11:13, 95, 67
2014-06-30, 00:11:14, 95, 68
2014-06-30, 00:11:15, 95, 68
2014-06-30, 00:11:16, 95, 68
2014-06-30, 00:11:17, 95, 68
2014-06-30, 00:11:18, 95, 69
2014-06-30, 00:11:19, 95, 69
2014-06-30, 00:11:20, 95, 69
2014-06-30, 00:11:21, 95, 69
2014-06-30, 00:11:22, 95, 69
2014-06-30, 00:11:23, 95, 69
2014-06-30, 00:11:24, 95, 69
2014-06-30, 00:11:25, 95, 69
2014-06-30, 00:11:26, 95, 69
2014-06-30, 00:11:27, 95, 69
2014-06-30, 00:11:28, 94, 69
2014-06-30, 00:11:29, 94, 69
2014-06-30, 00:11:30, 94, 69
2014-06-30, 00:11:31, 94, 69
2014-06-30, 00:11:32, 94, 69
2014-06-30, 00:11:33, 94, 69
2014-06-30, 00:11:34, 95, 69
2014-06-30, 00:11:35, 95, 69
2014-06-30, 00:11:36, 95, 69
2014-06-30, 00:11:37, 95, 69
2014-06-30, 00:11:38, 95, 70
2014-06-30, 00:11:39, 95, 70
2014-06-30, 00:11:40, 95, 70
2014-06-30, 00:11:41, 95, 70
2014-06-30, 00:11:42, 95, 70
2014-06-30, 00:11:43, 95, 69
2014-06-30, 00:11:44, 95, 69
2014-06-30, 00:11:45, 95, 69
2014-06-30, 00:11:46, 96, 68
2014-06-30, 00:11:47, 96, 67
2014-06-30, 00:11:48, 96, 67
2014-06-30, 00:11:49, 96, 67
2014-06-30, 00:11:50, 96, 67
2014-06-30, 00:11:51, 96, 67
2014-06-30, 00:11:52, 96, 68
2014-06-30, 00:11:53, 95, 68
2014-06-30, 00:11:54, 95, 68
2014-06-30, 00:11:55, 95, 68
2014-06-30, 00:11:56, 95, 68
2014-06-30, 00:11:57, 95, 68
2014-06-30, 00:11:58, 95, 68
2014-06-30, 00:11:59, 95, 68
2014-06-30, 00:12:00, 95, 68
2014-06-30, 00:12:01, 95, 68
2014-06-30, 00:12:02, 95, 68
2014-06-30, 00:12:03, 95, 68
2014-06-30, 00:12:04, 95, 68
2014-06-30, 00:12:05, 95, 68
2014-06-30, 00:12:06, 95, 68
2014-06-30, 00:12:07, 95, 68
2014-06-30, 00:12:08, 95, 69
2014-06-30, 00:12:09, 95, 69
2014-06-30, 00:12:10, 95, 68
2014-06-30, 00:12:11, 95, 68
2014-06-30, 00:12:12, 95, 68
2014-06-30, 00:12:13, 95, 68
2014-06-30, 00:12:14, 95, 68
2014-06-30, 00:12:15, 95, 67
2014-06-30, 00:12:16, 95, 67
2014-06-30, 00:12:17, 95, 67
2014-06-30, 00:12:18, 95, 67
2014-06-30, 00:12:19, 95, 67
2014-06-30, 00:12:20, 95, 67
2014-06-30, 00:12:21, 95, 67
2014-06-30, 00:12:22, 95, 67
2014-06-30, 00:12:23, 95, 67
2014-06-30, 00:12:24, 95, 67
2014-06-30, 00:12:25, 95, 67
2014-06-30, 00:12:26, 95, 68
2014-06-30, 00:12:27, 95, 68
2014-06-30, 00:12:28, 95, 68
2014-06-30, 00:12:29, 95, 68
2014-06-30, 00:12:30, 95, 68
2014-06-30, 00:12:31, 95, 68
2014-06-30, 00:12:32, 95, 68
2014-06-30, 00:12:33, 95, 68
2014-06-30, 00:12:34, 95, 68
2014-06-30, 00:12:35, 95, 68
2014-06-30, 00:12:36, 95, 68
2014-06-30, 00:12:37, 95, 68
2014-06-30, 00:12:38, 95, 68
2014-06-30, 00:12:39, 95, 68
2014-06-30, 00:12:40, 95, 68
2014-06-30, 00:12:41, 95, 68
2014-06-30, 00:12:42, 95, 68
2014-06-30, 00:12:43, 95, 68
2014-06-30, 00:12:44, 95, 68
2014-06-30, 00:12:45, 95, 67
2014-06-30, 00:12:46, 95, 67
2014-06-30, 00:12:47, 95, 66
2014-06-30, 00:12:48, 95, 66
2014-06-30, 00:12:49, 95, 67
2014-06-30, 00:12:50, 95, 67
2014-06-30, 00:12:51, 95, 66
2014-06-30, 00:12:52, 95, 66
2014-06-30, 00:12:53, 95, 67
2014-06-30, 00:12:54, 95, 67
2014-06-30, 00:12:55, 95, 68
2014-06-30, 00:12:56, 95, 68
2014-06-30, 00:12:57, 95, 68
2014-06-30, 00:12:58, 95, 68
2014-06-30, 00:12:59, 95, 68
2014-06-30, 00:13:00, 95, 68
2014-06-30, 00:13:01, 95, 68
2014-06-30, 00:13:02, 95, 68
2014-06-30, 00:13:03, 95, 68
2014-06-30, 00:13:04, 95, 67
2014-06-30, 00:13:05, 95, 67
2014-06-30, 00:13:06, 95, 67
2014-06-30, 00:13:07, 95, 67
2014-06-30, 00:13:08, 95, 67
2014-06-30, 00:13:09, 95, 66
2014-06-30, 00:13:10, 95, 67
2014-06-30, 00:13:11, 95, 67
2014-06-30, 00:13:12, 95, 67
2014-06-30, 00:13:13, 95, 66
2014-06-30, 00:13:14, 95, 66
2014-06-30, 00:13:15, 95, 66
2014-06-30, 00:13:16, 95, 66
2014-06-30, 00:13:17, 95, 66
2014-06-30, 00:13:18, 95, 66
2014-06-30, 00:13:19, 95, 66
2014-06-30, 00:13:20, 95, 66
2014-06-30, 00:13:21, 95, 66
2014-06-30, 00:13:22, 95, 66
2014-06-30, 00:13:23, 95, 66
2014-06-30, 00:13:24, 95, 66
2014-06-30, 00:13:25, 95, 67
2014-06-30, 00:13:26, 95, 67
2014-06-30, 00:13:27, 95, 67
2014-06-30, 00:13:28, 95, 67
2014-06-30, 00:13:29, 95, 67
2014-06-30, 00:13:30, 95, 67
2014-06-30, 00:13:31, 95, 68
2014-06-30, 00:13:32, 95, 68
2014-06-30, 00:13:33, 95, 68
2014-06-30, 00:13:34, 95, 68
2014-06-30, 00:13:35, 95, 68
2014-06-30, 00:13:36, 95, 67
2014-06-30, 00:13:37, 95, 67
2014-06-30, 00:13:38, 95, 67
2014-06-30, 00:13:39, 95, 67
2014-06-30, 00:13:40, 95, 67
2014-06-30, 00:13:41, 95, 67
2014-06-30, 00:13:42, 95, 67
2014-06-30, 00:13:43, 95, 67
2014-06-30, 00:13:44, 95, 67
2014-06-30, 00:13:45, 95, 67
2014-06-30, 00:13:46, 95, 68
2014-06-30, 00:13:47, 95, 68
2014-06-30, 00:13:48, 95, 68
2014-06-30, 00:13:49, 95, 68
2014-06-30, 00:13:50, 95, 68
2014-06-30, 00:13:51, 95, 67
2014-06-30, 00:13:52, 95, 67
2014-06-30, 00:13:53, 95, 67
2014-06-30, 00:13:54, 95, 67
2014-06-30, 00:13:55, 95, 66
2014-06-30, 00:13:56, 95, 67
2014-06-30, 00:13:57, 95, 66
2014-06-30, 00:13:58, 95, 66
2014-06-30, 00:13:59, 95, 66
2014-06-30, 00:14:00, 95, 66
2014-06-30, 00:14:01, 95, 66
2014-06-30, 00:14:02, 95, 66
2014-06-30, 00:14:03, 95, 66
2014-06-30, 00:14:04, 95, 67
2014-06-30, 00:14:05, 95, 67
2014-06-30, 00:14:06, 95, 67
2014-06-30, 00:14:07, 95, 67
2014-06-30, 00:14:08, 95, 67
2014-06-30, 00:14:09, 95, 67
2014-06-30, 00:14:10, 95, 67
2014-06-30, 00:14:11, 95, 68
2014-06-30, 00:14:12, 95, 68
2014-06-30, 00:14:13, 95, 68
2014-06-30, 00:14:14, 95, 68
2014-06-30, 00:14:15, 95, 69
2014-06-30, 00:14:16, 95, 69
2014-06-30, 00:14:17, 95, 69
2014-06-30, 00:14:18, 95, 68
2014-06-30, 00:14:19, 95, 68
2014-06-30, 00:14:20, 95, 68
2014-06-30, 00:14:21, 95, 67
2014-06-30, 00:14:22, 95, 67
2014-06-30, 00:14:23, 95, 67
2014-06-30, 00:14:24, 95, 66
2014-06-30, 00:14:25, 95, 66
2014-06-30, 00:14:26, 95, 66
2014-06-30, 00:14:27, 95, 66
2014-06-30, 00:14:28, 95, 66
2014-06-30, 00:14:29, 95, 67
2014-06-30, 00:14:30, 95, 67
2014-06-30, 00:14:31, 95, 67
2014-06-30, 00:14:32, 95, 68
2014-06-30, 00:14:33, 95, 68
2014-06-30, 00:14:34, 95, 68
2014-06-30, 00:14:35, 95, 68
2014-06-30, 00:14:36, 95, 68
2014-06-30, 00:14:37, 95, 68
2014-06-30, 00:14:38, 95, 68
2014-06-30, 00:14:39, 95, 68
2014-06-30, 00:14:40, 95, 68
2014-06-30, 00:14:41, 95, 68
2014-06-30, 00:14:42, 95, 68
2014-06-30, 00:14:43, 95, 68
2014-06-30, 00:14:44, 95, 69
2014-06-30, 00:14:45, 95, 69
2014-06-30, 00:14:46, 95, 69
2014-06-30, 00:14:47, 95, 69
2014-06-30, 00:14:48, 95, 70
2014-06-30, 00:14:49, 95, 70
2014-06-30, 00:14:50, 95, 71
2014-06-30, 00:14:51, 94, 71
2014-06-30, 00:14:52, 94, 71
2014-06-30, 00:14:53, 94, 72
2014-06-30, 00:14:54, 94, 72
2014-06-30, 00:14:55, 94, 71
2014-06-30, 00:14:56, 94, 71
2014-06-30, 00:14:57, 95, 71
2014-06-30, 00:14:58, 95, 71
2014-06-30, 00:14:59, 95, 71
2014-06-30, 00:15:00, 95, 71
2014-06-30, 00:15:01, 95, 71
2014-06-30, 00:15:02, 95, 70
2014-06-30, 00:15:03, 95, 70
2014-06-30, 00:15:04, 95, 70
2014-06-30, 00:15:05, 95, 70
2014-06-30, 00:15:06, 95, 70
2014-06-30, 00:15:07, 95, 70
2014-06-30, 00:15:08, 95, 69
2014-06-30, 00:15:09, 95, 69
2014-06-30, 00:15:10, 95, 69
2014-06-30, 00:15:11, 96, 69
2014-06-30, 00:15:12, 96, 69
2014-06-30, 00:15:13, 96, 69
2014-06-30, 00:15:14, 96, 69
2014-06-30, 00:15:15, 96, 69
2014-06-30, 00:15:16, 95, 69
2014-06-30, 00:15:17, 95, 69
2014-06-30, 00:15:18, 95, 69
2014-06-30, 00:15:19, 95, 69
2014-06-30, 00:15:20, 95, 70
2014-06-30, 00:15:21, 95, 70
2014-06-30, 00:15:22, 95, 70
2014-06-30, 00:15:23, 95, 70
2014-06-30, 00:15:24, 95, 70
2014-06-30, 00:15:25, 95, 70
2014-06-30, 00:15:26, 95, 69
2014-06-30, 00:15:27, 95, 69
2014-06-30, 00:15:28, 95, 69
2014-06-30, 00:15:29, 95, 68
2014-06-30, 00:15:30, 95, 68
2014-06-30, 00:15:31, 95, 68
2014-06-30, 00:15:32, 95, 68
2014-06-30, 00:15:33, 95, 68
2014-06-30, 00:15:34, 95, 68
2014-06-30, 00:15:35, 95, 68
2014-06-30, 00:15:36, 95, 68
2014-06-30, 00:15:37, 95, 69
2014-06-30, 00:15:38, 95, 69
2014-06-30, 00:15:39, 95, 69
2014-06-30, 00:15:40, 95, 70
2014-06-30, 00:15:41, 95, 70
2014-06-30, 00:15:42, 95, 70
2014-06-30, 00:15:43, 95, 70
2014-06-30, 00:15:44, 95, 71
2014-06-30, 00:15:45, 95, 71
2014-06-30, 00:15:46, 95, 71
2014-06-30, 00:15:47, 95, 71
2014-06-30, 00:15:48, 95, 71
2014-06-30, 00:15:49, 95, 72
2014-06-30, 00:15:50, 95, 72
2014-06-30, 00:15:51, 95, 72
2014-06-30, 00:15:52, 95, 72
2014-06-30, 00:15:53, 95, 72
2014-06-30, 00:15:54, 95, 72
2014-06-30, 00:15:55, 95, 72
2014-06-30, 00:15:56, 95, 72
2014-06-30, 00:15:57, 95, 72
2014-06-30, 00:15:58, 95, 71
2014-06-30, 00:15:59, 95, 71
2014-06-30, 00:16:00, 95, 71
2014-06-30, 00:16:01, 95, 71
2014-06-30, 00:16:02, 95, 71
2014-06-30, 00:16:03, 95, 71
2014-06-30, 00:16:04, 95, 70
2014-06-30, 00:16:05, 95, 70
2014-06-30, 00:16:06, 95, 69
2014-06-30, 00:16:07, 95, 69
2014-06-30, 00:16:08, 95, 69
2014-06-30, 00:16:09, 95, 69
2014-06-30, 00:16:10, 95, 68
2014-06-30, 00:16:11, 95, 68
2014-06-30, 00:16:12, 95, 68
2014-06-30, 00:16:13, 95, 68
2014-06-30, 00:16:14, 95, 68
2014-06-30, 00:16:15, 95, 68
2014-06-30, 00:16:16, 95, 68
2014-06-30, 00:16:17, 95, 68
2014-06-30, 00:16:18, 95, 68
2014-06-30, 00:16:19, 95, 69
2014-06-30, 00:16:20, 95, 70
2014-06-30, 00:16:21, 95, 70
2014-06-30, 00:16:22, 95, 70
2014-06-30, 00:16:23, 95, 70
2014-06-30, 00:16:24, 95, 70
2014-06-30, 00:16:25, 95, 70
2014-06-30, 00:16:26, 95, 70
2014-06-30, 00:16:27, 95, 70
2014-06-30, 00:16:28, 95, 70
2014-06-30, 00:16:29, 95, 70
2014-06-30, 00:16:30, 95, 70
2014-06-30, 00:16:31, 95, 70
2014-06-30, 00:16:32, 95, 70
2014-06-30, 00:16:33, 95, 69
2014-06-30, 00:16:34, 95, 69
2014-06-30, 00:16:35, 95, 68
2014-06-30, 00:16:36, 96, 68
2014-06-30, 00:16:37, 95, 67
2014-06-30, 00:16:38, 95, 67
2014-06-30, 00:16:39, 95, 67
2014-06-30, 00:16:40, 95, 67
2014-06-30, 00:16:41, 95, 67
2014-06-30, 00:16:42, 95, 67
2014-06-30, 00:16:43, 95, 66
2014-06-30, 00:16:44, 95, 66
2014-06-30, 00:16:45, 95, 66
2014-06-30, 00:16:46, 95, 66
2014-06-30, 00:16:47, 95, 66
2014-06-30, 00:16:48, 95, 66
2014-06-30, 00:16:49, 95, 66
2014-06-30, 00:16:50, 95, 66
2014-06-30, 00:16:51, 95, 66
2014-06-30, 00:16:52, 95, 67
2014-06-30, 00:16:53, 95, 67
2014-06-30, 00:16:54, 95, 67
2014-06-30, 00:16:55, 95, 67
2014-06-30, 00:16:56, 95, 67
2014-06-30, 00:16:57, 95, 67
2014-06-30, 00:16:58, 95, 67
2014-06-30, 00:16:59, 95, 67
2014-06-30, 00:17:00, 95, 67
2014-06-30, 00:17:01, 95, 68
2014-06-30, 00:17:02, 95, 67
2014-06-30, 00:17:03, 95, 67
2014-06-30, 00:17:04, 95, 67
2014-06-30, 00:17:05, 95, 67
2014-06-30, 00:17:06, 95, 67
2014-06-30, 00:17:07, 95, 67
2014-06-30, 00:17:08, 95, 67
2014-06-30, 00:17:09, 95, 67
2014-06-30, 00:17:10, 95, 68
2014-06-30, 00:17:11, 95, 69
2014-06-30, 00:17:12, 95, 69
2014-06-30, 00:17:13, 95, 69
2014-06-30, 00:17:14, 95, 69
2014-06-30, 00:17:15, 95, 69
2014-06-30, 00:17:16, 95, 69
2014-06-30, 00:17:17, 95, 69
2014-06-30, 00:17:18, 95, 68
2014-06-30, 00:17:19, 95, 68
2014-06-30, 00:17:20, 95, 67
2014-06-30, 00:17:21, 95, 67
2014-06-30, 00:17:22, 95, 67
2014-06-30, 00:17:23, 95, 66
2014-06-30, 00:17:24, 95, 66
2014-06-30, 00:17:25, 95, 66
2014-06-30, 00:17:26, 95, 66
2014-06-30, 00:17:27, 95, 67
2014-06-30, 00:17:28, 95, 67
2014-06-30, 00:17:29, 95, 67
2014-06-30, 00:17:30, 95, 67
2014-06-30, 00:17:31, 95, 68
2014-06-30, 00:17:32, 95, 68
2014-06-30, 00:17:33, 95, 68
2014-06-30, 00:17:34, 95, 68
2014-06-30, 00:17:35, 95, 68
2014-06-30, 00:17:36, 95, 69
2014-06-30, 00:17:37, 95, 69
2014-06-30, 00:17:38, 95, 69
2014-06-30, 00:17:39, 95, 69
2014-06-30, 00:17:40, 95, 69
2014-06-30, 00:17:41, 95, 69
2014-06-30, 00:17:42, 95, 68
2014-06-30, 00:17:43, 95, 68
2014-06-30, 00:17:44, 95, 68
2014-06-30, 00:17:45, 95, 67
2014-06-30, 00:17:46, 95, 66
2014-06-30, 00:17:47, 95, 66
2014-06-30, 00:17:48, 95, 65
2014-06-30, 00:17:49, 95, 65
2014-06-30, 00:17:50, 95, 65
2014-06-30, 00:17:51, 95, 65
2014-06-30, 00:17:52, 95, 65
2014-06-30, 00:17:53, 95, 65
2014-06-30, 00:17:54, 95, 65
2014-06-30, 00:17:55, 95, 65
2014-06-30, 00:17:56, 95, 66
2014-06-30, 00:17:57, 95, 66
2014-06-30, 00:17:58, 95, 67
2014-06-30, 00:17:59, 95, 67
2014-06-30, 00:18:00, 95, 67
2014-06-30, 00:18:01, 95, 67
2014-06-30, 00:18:02, 95, 67
2014-06-30, 00:18:03, 95, 67
2014-06-30, 00:18:04, 95, 68
2014-06-30, 00:18:05, 95, 68
2014-06-30, 00:18:06, 95, 68
2014-06-30, 00:18:07, 95, 68
2014-06-30, 00:18:08, 95, 68
2014-06-30, 00:18:09, 95, 68
2014-06-30, 00:18:10, 95, 68
2014-06-30, 00:18:11, 95, 68
2014-06-30, 00:18:12, 95, 68
2014-06-30, 00:18:13, 95, 67
2014-06-30, 00:18:14, 95, 66
2014-06-30, 00:18:15, 95, 65
2014-06-30, 00:18:16, 95, 65
2014-06-30, 00:18:17, 95, 65
2014-06-30, 00:18:18, 95, 65
2014-06-30, 00:18:19, 95, 65
2014-06-30, 00:18:20, 95, 65
2014-06-30, 00:18:21, 95, 65
2014-06-30, 00:18:22, 95, 65
2014-06-30, 00:18:23, 95, 65
2014-06-30, 00:18:24, 95, 66
2014-06-30, 00:18:25, 95, 66
2014-06-30, 00:18:26, 95, 66
2014-06-30, 00:18:27, 95, 66
2014-06-30, 00:18:28, 95, 67
2014-06-30, 00:18:29, 95, 67
2014-06-30, 00:18:30, 95, 68
2014-06-30, 00:18:31, 95, 67
2014-06-30, 00:18:32, 95, 67
2014-06-30, 00:18:33, 96, 67
2014-06-30, 00:18:34, 96, 67
2014-06-30, 00:18:35, 96, 67
2014-06-30, 00:18:36, 95, 67
2014-06-30, 00:18:37, 95, 67
2014-06-30, 00:18:38, 95, 67
2014-06-30, 00:18:39, 95, 66
2014-06-30, 00:18:40, 95, 67
2014-06-30, 00:18:41, 95, 67
2014-06-30, 00:18:42, 95, 67
2014-06-30, 00:18:43, 95, 67
2014-06-30, 00:18:44, 95, 67
2014-06-30, 00:18:45, 95, 67
2014-06-30, 00:18:46, 95, 67
2014-06-30, 00:18:47, 95, 67
2014-06-30, 00:18:48, 95, 67
2014-06-30, 00:18:49, 95, 67
2014-06-30, 00:18:50, 95, 67
2014-06-30, 00:18:51, 95, 67
2014-06-30, 00:18:52, 95, 67
2014-06-30, 00:18:53, 95, 67
2014-06-30, 00:18:54, 95, 67
2014-06-30, 00:18:55, 95, 68
2014-06-30, 00:18:56, 95, 68
2014-06-30, 00:18:57, 95, 68
2014-06-30, 00:18:58, 95, 68
2014-06-30, 00:18:59, 95, 68
2014-06-30, 00:19:00, 95, 67
2014-06-30, 00:19:01, 95, 67
2014-06-30, 00:19:02, 95, 67
2014-06-30, 00:19:03, 95, 67
2014-06-30, 00:19:04, 95, 67
2014-06-30, 00:19:05, 95, 67
2014-06-30, 00:19:06, 95, 67
2014-06-30, 00:19:07, 95, 67
2014-06-30, 00:19:08, 95, 68
2014-06-30, 00:19:09, 95, 68
2014-06-30, 00:19:10, 95, 69
2014-06-30, 00:19:11, 95, 69
2014-06-30, 00:19:12, 94, 68
2014-06-30, 00:19:13, 94, 69
2014-06-30, 00:19:14, 94, 69
2014-06-30, 00:19:15, 95, 68
2014-06-30, 00:19:16, 95, 68
2014-06-30, 00:19:17, 95, 68
2014-06-30, 00:19:18, 95, 67
2014-06-30, 00:19:19, 95, 67
2014-06-30, 00:19:20, 95, 67
2014-06-30, 00:19:21, 95, 67
2014-06-30, 00:19:22, 95, 66
2014-06-30, 00:19:23, 95, 66
2014-06-30, 00:19:24, 95, 66
2014-06-30, 00:19:25, 95, 66
2014-06-30, 00:19:26, 95, 66
2014-06-30, 00:19:27, 95, 66
2014-06-30, 00:19:28, 95, 66
2014-06-30, 00:19:29, 95, 66
2014-06-30, 00:19:30, 95, 66
2014-06-30, 00:19:31, 95, 66
2014-06-30, 00:19:32, 95, 66
2014-06-30, 00:19:33, 95, 67
2014-06-30, 00:19:34, 95, 67
2014-06-30, 00:19:35, 95, 68
2014-06-30, 00:19:36, 95, 68
2014-06-30, 00:19:37, 95, 68
2014-06-30, 00:19:38, 95, 68
2014-06-30, 00:19:39, 95, 69
2014-06-30, 00:19:40, 95, 69
2014-06-30, 00:19:41, 95, 69
2014-06-30, 00:19:42, 95, 69
2014-06-30, 00:19:43, 95, 69
2014-06-30, 00:19:44, 95, 69
2014-06-30, 00:19:45, 95, 69
2014-06-30, 00:19:46, 95, 70
2014-06-30, 00:19:47, 95, 70
2014-06-30, 00:19:48, 95, 69
2014-06-30, 00:19:49, 95, 70
2014-06-30, 00:19:50, 95, 70
2014-06-30, 00:19:51, 95, 70
2014-06-30, 00:19:52, 95, 70
2014-06-30, 00:19:53, 95, 70
2014-06-30, 00:19:54, 95, 69
2014-06-30, 00:19:55, 95, 69
2014-06-30, 00:19:56, 95, 69
2014-06-30, 00:19:57, 95, 69
2014-06-30, 00:19:58, 95, 69
2014-06-30, 00:19:59, 95, 69
2014-06-30, 00:20:00, 95, 69
2014-06-30, 00:20:01, 95, 69
2014-06-30, 00:20:02, 95, 69
2014-06-30, 00:20:03, 95, 69
2014-06-30, 00:20:04, 95, 69
2014-06-30, 00:20:05, 95, 69
2014-06-30, 00:20:06, 95, 68
2014-06-30, 00:20:07, 95, 68
2014-06-30, 00:20:08, 95, 68
2014-06-30, 00:20:09, 95, 67
2014-06-30, 00:20:10, 95, 67
2014-06-30, 00:20:11, 95, 67
2014-06-30, 00:20:12, 95, 67
2014-06-30, 00:20:13, 95, 67
2014-06-30, 00:20:14, 95, 67
2014-06-30, 00:20:15, 95, 67
2014-06-30, 00:20:16, 95, 68
2014-06-30, 00:20:17, 95, 68
2014-06-30, 00:20:18, 95, 68
2014-06-30, 00:20:19, 95, 68
2014-06-30, 00:20:20, 95, 68
2014-06-30, 00:20:21, 95, 69
2014-06-30, 00:20:22, 95, 69
